Country,Indicator,Source,Unit,Currency,Frequency,Country Code,Time,Amount,Year
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2002-07-01,10807.0,2002.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2002-08-01,24206.0,2002.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2002-09-01,38981.0,2002.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2002-10-01,52478.0,2002.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2002-11-01,66299.0,2002.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2002-12-01,81948.0,2002.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2003-01-01,96782.0,2003.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2003-02-01,110021.0,2003.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2003-03-01,124775.0,2003.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2003-04-01,141737.0,2003.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2003-05-01,156917.0,2003.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2003-06-01,176999.0,2003.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2003-07-01,12716.0,2003.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2003-08-01,26151.0,2003.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2003-09-01,43578.0,2003.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2003-10-01,58616.0,2003.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2003-11-01,72868.0,2003.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2003-12-01,91661.0,2003.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2004-01-01,108080.0,2004.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2004-02-01,123372.0,2004.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2004-03-01,140719.0,2004.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2004-04-01,161746.0,2004.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2004-05-01,177828.0,2004.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2004-06-01,201544.0,2004.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2004-07-01,14865.0,2004.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2004-08-01,32475.0,2004.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2004-09-01,53463.0,2004.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2004-10-01,72842.0,2004.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2004-11-01,91464.0,2004.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2004-12-01,116617.0,2004.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2005-01-01,138298.0,2005.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2005-02-01,155059.0,2005.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2005-03-01,174862.0,2005.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2005-04-01,196846.0,2005.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2005-05-01,216775.0,2005.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2005-06-01,242927.0,2005.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2005-07-01,14154.0,2005.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2005-08-01,33861.0,2005.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2005-09-01,58129.0,2005.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2005-10-01,78428.0,2005.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2005-11-01,97976.0,2005.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2005-12-01,123436.0,2005.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-01-01,145000.0,2006.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-02-01,163386.0,2006.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-03-01,186205.0,2006.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-04-01,206676.0,2006.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-05-01,231776.0,2006.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-06-01,255980.0,2006.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-07-01,20787.8,2006.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-08-01,42231.0,2006.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-09-01,67924.0,2006.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-10-01,90428.0,2006.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-11-01,112970.0,2006.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2006-12-01,140220.6,2006.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-01-01,165473.0,2007.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-02-01,185723.0,2007.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-03-01,211973.0,2007.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-04-01,243952.0,2007.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-05-01,271767.0,2007.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-06-01,305040.0,2007.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-07-01,29179.0,2007.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-08-01,55911.0,2007.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-09-01,87194.0,2007.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-10-01,116814.0,2007.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-11-01,146096.0,2007.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2007-12-01,174197.0,2007.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-01-01,207445.0,2008.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-02-01,232305.0,2008.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-03-01,260903.0,2008.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-04-01,295750.0,2008.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-05-01,328450.0,2008.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-06-01,363621.0,2008.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-07-01,29452.0,2008.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-08-01,57410.0,2008.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-09-01,94667.0,2008.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-10-01,126818.0,2008.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-11-01,156692.0,2008.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2008-12-01,199197.0,2008.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-01-01,233418.0,2009.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-02-01,271011.0,2009.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-03-01,305986.0,2009.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-04-01,350074.0,2009.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-05-01,390213.0,2009.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-06-01,417354.0,2009.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-07-01,33410.0,2009.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-08-01,63724.0,2009.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-09-01,106704.0,2009.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-10-01,141955.0,2009.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-11-01,176478.0,2009.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2009-12-01,224451.0,2009.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-01-01,259767.0,2010.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-02-01,290690.0,2010.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-03-01,329879.0,2010.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-04-01,376403.0,2010.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-05-01,415380.0,2010.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-06-01,479568.0,2010.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-07-01,33845.0,2010.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-08-01,70044.0,2010.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-09-01,119470.0,2010.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-10-01,162648.0,2010.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-11-01,203025.0,2010.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2010-12-01,257979.0,2010.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-01-01,302869.0,2011.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-02-01,339789.0,2011.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-03-01,385369.0,2011.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-04-01,438905.0,2011.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-05-01,489735.0,2011.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-06-01,557171.0,2011.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-07-01,36753.0,2011.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-08-01,78451.0,2011.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-09-01,135905.0,2011.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-10-01,179392.0,2011.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-11-01,225147.0,2011.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2011-12-01,289674.7,2011.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-01-01,332835.3,2012.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-02-01,375669.0,2012.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-03-01,426272.0,2012.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-04-01,488853.0,2012.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-05-01,544007.0,2012.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-06-01,626445.0,2012.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-07-01,40394.8,2012.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-08-01,89569.0,2012.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-09-01,151061.5,2012.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-10-01,200992.5,2012.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-11-01,255823.2,2012.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2012-12-01,324708.7,2012.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-01-01,380793.3,2013.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-02-01,428829.8,2013.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-03-01,483594.1,2013.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-04-01,596623.0,2013.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-05-01,625523.6,2013.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-06-01,739894.3,2013.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-07-01,55113.4,2013.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-08-01,121100.0,2013.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-09-01,202790.5,2013.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-10-01,267075.7,2013.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-11-01,330929.9,2013.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2013-12-01,416965.8,2013.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-01-01,484350.3,2014.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-02-01,540829.6,2014.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-03-01,608312.3,2014.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-04-01,697685.8,2014.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-05-01,774383.0,2014.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-06-01,851804.1,2014.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-07-01,61395.1,2014.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-08-01,124714.0,2014.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-09-01,216264.2,2014.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-10-01,290720.2,2014.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-11-01,357398.4,2014.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2014-12-01,453687.3,2014.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-01-01,558210.8,2015.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-02-01,627688.9,2015.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-03-01,699070.4,2015.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-04-01,802134.6,2015.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-05-01,881031.8,2015.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-06-01,997225.4,2015.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-07-01,77120.4,2015.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-08-01,153420.6,2015.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-09-01,256624.3,2015.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-10-01,336953.1,2015.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-11-01,416095.6,2015.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2015-12-01,526040.0,2015.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-01-01,609240.3,2016.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-02-01,614525.0,2016.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-03-01,775876.1,2016.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-04-01,888116.4,2016.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-05-01,991520.0,2016.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-06-01,1111984.6,2016.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-07-01,81052.7,2016.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-08-01,178199.9,2016.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-09-01,289029.2,2016.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-10-01,367411.1,2016.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-11-01,454598.4,2016.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2016-12-01,591170.6,2016.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-01-01,686239.7,2017.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-02-01,773149.3,2017.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-03-01,870608.9,2017.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-04-01,991996.2,2017.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-05-01,1114477.1,2017.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-06-01,1253462.7,2017.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-07-01,87783.3,2017.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-08-01,187765.7,2017.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-09-01,317416.3,2017.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-10-01,405211.0,2017.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-11-01,508700.4,2017.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2017-12-01,630367.8,2017.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-01-01,755215.4,2018.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-02-01,836019.4,2018.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-03-01,939349.0,2018.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-04-01,1056799.1,2018.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-05-01,1170271.0,2018.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-06-01,1311692.3,2018.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-07-01,98782.9,2018.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-08-01,205134.7,2018.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-09-01,329337.4,2018.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-10-01,439936.2,2018.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-11-01,555765.7,2018.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2018-12-01,680755.8,2018.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-01-01,805372.4,2019.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-02-01,899899.3,2019.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-03-01,1018512.8,2019.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-04-01,1155316.0,2019.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-05-01,1289255.4,2019.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-06-01,1440212.7,2019.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-07-01,107104.7,2019.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-08-01,218898.0,2019.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-09-01,371451.8,2019.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-10-01,497243.3,2019.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-11-01,610555.1,2019.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2019-12-01,756648.8,2019.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-01-01,874538.9,2020.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-02-01,972065.9,2020.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-03-01,1096245.3,2020.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-04-01,1214556.1,2020.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-05-01,1304259.5,2020.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-06-01,1427507.6,2020.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-07-01,94426.3,2020.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-08-01,187246.3,2020.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-09-01,316774.2,2020.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-10-01,425291.9,2020.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-11-01,523515.2,2020.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2020-12-01,668693.0,2020.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-01-01,779269.8,2021.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-02-01,900348.4,2021.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-03-01,1030486.7,2021.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-04-01,1188173.2,2021.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-05-01,1310477.0,2021.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-06-01,1484759.7,2021.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-07-01,121687.8,2021.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-08-01,246875.1,2021.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-09-01,416365.7,2021.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-10-01,547756.6,2021.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-11-01,687281.7,2021.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2021-12-01,867872.2,2021.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-01-01,1010496.3,2022.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-02-01,1125094.7,2022.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-03-01,1281623.1,2022.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-04-01,1454363.2,2022.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-05-01,1635895.0,2022.0
Kenya,Tax Revenue,Central Bank of Kenya,Million,Ksh,Monthly,KEN,2022-06-01,1837221.2,2022.0
