country,country_code,year,budget_deficit_surplus,capital_expenditure,consumer_price_index_cpi,defence_expenditure,education_expenditure,expenditure,exports,food_inflation,gdp_growth_rate,gdp_per_capita,government_debt,health_expenditure,imports,inflation_rate,interest_rate,labour_force,nominal_gdp,population,real_gdp,revenue,tax_revenue,unemployment_rate,value_added_tax_vat,risk_score,debt_to_gdp,budget_balance,deficit_to_gdp,revenue_to_gdp,tax_revenue_to_gdp,tax_effort,expenditure_to_gdp
Rwanda,RWA,2019.0,,1200.45,118.7,,,2894.2,142.2,,9.4,,5288.44,,702.46,1.0,5.5,3727994.59,9308.0,12400000.0,9138.0,1771.6,1524.6,14.54,,0.030081963,56.816072195960466,-1122.6,-12.060593038246669,19.03308981521272,16.379458530296517,86.05780085798148,31.093682853459388
Rwanda,RWA,2020.0,,1379.54,132.3,,,3294.63,206.8,,-3.4,208.0,6953.07,,899.0,7.3,5.0,4105648.4,9597.0,12700000.0,2249.0,1819.5,1547.9,13.07,,0.032292165,72.45045326664582,-1475.13,-15.370740856517662,18.959049703032196,16.128998645410025,85.07282220390218,34.32979055954986
Rwanda,RWA,2021.0,,992.8,136.9,,,,161.8,,10.9,208.0,8021.04,,769.77,0.6,4.5,3860572.35,10943.0,13000000.0,2327.0,2688.0,1712.4,16.98,,0.22626282,73.29836425111944,,,24.563647994151513,15.648359681988486,63.705357142857146,
Rwanda,RWA,2022.0,,1059.7,138.7,,,,296.6,,8.2,229.0,9259.67,,1128.32,4.3,4.5,4293304.69,13720.0,13300000.0,2510.0,,,16.48,,0.12860838,67.49030612244898,,,,,,
Rwanda,RWA,2023.0,,1129.5,181.9,,,,423.9,,8.2,269.0,12021.97,,1466.6,20.7,6.5,4596057.27,16355.0,13600000.0,2740.0,,,17.23,,0.11868825,73.50638948333842,,,,,,
Rwanda,RWA,2024.0,,1744.9,187.6,,,,438.8,,9.7,257.0,,,1768.85,5.0,7.5,5013201.61,4486.0,,3007.0,,,12.92,,2.7628028,,,,,,,
Rwanda,RWA,2025.0,,2109.8,198.2,,,,107.23,,7.8,,,,,,6.5,5323552.0,5255.0,,,,,11.1,,2.5870917,,,,,,,
Senegal,SEN,2000.0,,,61.3,,,,,,,,,,,,,,,,,,,,,0.03349843,,,,,,,
Senegal,SEN,2001.0,,,62.4,,,,,,,,,,,,,,,,,,,,,0.03349843,,,,,,,
Senegal,SEN,2002.0,,,64.1,,,,,,,,,,,,,,,,,,,,,0.03349843,,,,,,,
Senegal,SEN,2003.0,,,65.2,,,,,,,,,,,,,,,,,,,,,0.03349843,,,,,,,
Senegal,SEN,2004.0,,,64.7,,,,,,,,,,,,,,,,,,,,,0.03349843,,,,,,,
Senegal,SEN,2005.0,,,65.3,,,,,,,,,,,,,,,,,,,,,0.03349843,,,,,,,
Senegal,SEN,2006.0,,,66.5,,,,,,,,,,,,,,,,,,,,,0.03349843,,,,,,,
Senegal,SEN,2007.0,,,69.4,,,,,,,,,,,,,,,,,,,,,0.03349843,,,,,,,
Senegal,SEN,2008.0,,,73.6,,,,,,,,,,,,,,,,1991.8,,,,,0.03349843,,,,,,,
Senegal,SEN,2009.0,,,75.3,,,,,,,,,,,,,,,,1971.9,,,,,0.03349843,,,,,,,
Senegal,SEN,2010.0,,678.9,74.2,,,,,,,,,,,,,,,,2081.3,,,,,0.03349843,,,,,,,
Senegal,SEN,2011.0,,712.3,77.2,,,,,,,,,,,,,,,,2058.1,,,,,0.03349843,,,,,,,
Senegal,SEN,2012.0,,748.6,78.4,,,,,,,,,,,,,,,,2200.1,,,,,0.03349843,,,,,,,
Senegal,SEN,2013.0,,786.4,78.9,,,,,,,,,,,,,,,,2259.5,,,,,0.034467243,,,,,,,
Senegal,SEN,2014.0,-354.7,825.7,79.5,135.2,,2468.3,1324.5,,6.6,,,,2512.8,,,,8071.0,,2289.680929,,,,,0.04452354,,,,,,,30.582331805228595
Senegal,SEN,2015.0,-384.2,867.9,77.6,142.8,,2623.7,1408.7,,6.4,,,,2668.4,,,,8558.0,,2452.966264,,,,,0.04452354,,,,,,,30.657863986912826
Senegal,SEN,2016.0,-412.6,912.4,78.8,150.6,,2795.4,1492.3,,6.2,,,,2815.7,,,,9056.0,,2625.287483,,,,,0.04452354,,,,,,,30.867932862190813
Senegal,SEN,2017.0,-450.3,958.0,79.6,160.3,,2987.2,1615.8,,7.1,,,,3024.6,,,,9708.0,,2786.019334,,,,,0.08280709,,,,,,,30.770498557890395
Senegal,SEN,2018.0,-496.8,1005.7,80.9,170.9,,3194.6,1789.4,,6.4,,,,3347.9,,,,10310.0,,2962.158427,,,,,0.07314155,,,,,,,30.985451018428712
Senegal,SEN,2019.0,-532.4,1056.0,81.4,182.4,,3421.8,1993.2,,4.6,,,,3648.2,,,,10870.0,,3184.763638,,,,,0.07113358,,,,,,,31.47930082796688
Senegal,SEN,2020.0,-598.7,250.0,83.1,195.7,,3678.5,2105.6,,1.3,,,,3825.1,,,,11360.0,,3212.946582,,,,,2.0922961,,,,,,,32.381161971830984
Senegal,SEN,2021.0,-654.3,262.5,83.8,210.5,,3954.2,2367.9,,6.5,,,,4256.3,,,,12450.0,,3303.388658,,,,,2.1578603,,,,,,,31.76064257028112
Senegal,SEN,2022.0,-712.9,275.0,88.4,228.1,,4267.9,2698.4,,3.8,,,,4987.6,,,,13870.0,,3509.39818,,,,,1.8975737,,,,,,,30.770728190338858
Senegal,SEN,2023.0,-768.5,287.5,97.8,245.6,,4598.3,3056.7,8.5,4.3,,,,6658.9,,,,16660.0,,3651.712939,,,,,0.24411713,,,,,,,27.600840336134453
Senegal,SEN,2024.0,-820.0,300.0,99.8,265.0,,4920.0,3290.0,5.5,5.7,,,,6890.0,,,,18020.0,,3747.674477,,,,,0.2724844,,,,,,,27.30299667036626
Senegal,SEN,2025.0,,,101.6,,,,315.2,-0.4,,,,,,,,,,,,,,,,0.048528787,,,,,,,
South Africa,ZAF,1960.0,23.0,,,,,,,,,,2457.0,,,101.9,,,,17122000.0,,89.0,,,,0.015486317,,,,,,,
South Africa,ZAF,1961.0,37.0,,,,,,,,,,2510.0,,,1.6,,,,16283000.0,,101.0,,,,0.015486317,,,,,,,
South Africa,ZAF,1962.0,20.0,,,,,,,,,,2612.0,,,1.6,,,,16651000.0,,100.0,,,,0.012417231,,,,,,,
South Africa,ZAF,1963.0,23.0,,,,,,,,,,2791.0,,,1.9,,,,17041000.0,,112.0,,,,0.013354857,,,,,,,
South Africa,ZAF,1964.0,-4.0,,,,,,,,,,2943.0,,,0.9,,,,17457000.0,,101.0,,,,0.013354857,,,,,,,
South Africa,ZAF,1965.0,-15.0,,,,,,,,,,3046.0,,,4.0,,,,19607000.0,,102.0,,,,0.013354857,,,,,,,
South Africa,ZAF,1966.0,12.0,,,,,,,,,,3324.0,,,3.3,,,,20162000.0,,118.0,,,,0.013354857,,,,,,,
South Africa,ZAF,1967.0,23.0,,,,,,,,,,3785.0,,,4.0,,,,20725000.0,,153.0,,,,0.011964819,,,,,,,
South Africa,ZAF,1968.0,31.0,,,,,,,,,,4092.0,,,1.7,,,,21292000.0,,185.0,,,,0.016090965,,,,,,,
South Africa,ZAF,1969.0,19.0,,,,,,,,,,4811.0,,,2.8,,,,21881000.0,,185.0,,,,0.013354857,,,,,,,
South Africa,ZAF,1970.0,72.0,,,,,,,,,,5090.0,,,3.6,,,,20145000.0,,216.0,,,,0.013354857,,,,,,,
South Africa,ZAF,1971.0,-1.0,,,,,,,,,,5393.0,,,5.4,,,,20586000.0,,225.0,,,,0.011964819,,,,,,,
South Africa,ZAF,1972.0,-36.0,,,,,,,,,,6007.0,,,6.7,,,,21037000.0,,264.0,,,,0.013047349,,,,,,,
South Africa,ZAF,1973.0,76.0,,,,,,,,,,7155.0,,,8.3,,,,21497000.0,,337.0,,,,0.011964819,,,,,,,
South Africa,ZAF,1974.0,54.0,,,,,,,,,,7534.0,,,8.9,,,,21970000.0,,375.0,,,,0.011964819,,,,,,,
South Africa,ZAF,1975.0,-14.0,,,,,,,,,,8304.0,,,15.2,,,,22450000.0,,454.0,,,,0.012417231,,,,,,,
South Africa,ZAF,1976.0,-26.0,,,,,,,,,,10076.0,,,11.4,,,,22944000.0,,538.0,,,,0.015486317,,,,,,,
South Africa,ZAF,1977.0,14.0,,,,,,,,,,12185.0,,,10.7,,,,23449000.0,,593.0,,,,0.012417231,,,,,,,
South Africa,ZAF,1978.0,1.0,,,,,,,,,,14011.0,,,11.3,,,,23964000.0,,663.0,,,,0.011964819,,,,,,,
South Africa,ZAF,1979.0,38.0,,,,,,,,,,16385.0,,,11.6,,,,24493000.0,,857.0,,,,0.0108926715,,,,,,,
South Africa,ZAF,1980.0,-18.0,,3.2,,,,,,,,18382.0,,,13.8,,,,25033000.0,,942.0,,,,0.0108926715,,,,,,,
South Africa,ZAF,1981.0,5.0,,3.7,,,,,,,,20077.0,,,15.5,,,,25563000.0,,1138.0,,,,0.011068355,,,,,,,
South Africa,ZAF,1982.0,85.0,,4.3,,,,,,,,21776.0,,,13.9,,,,26106000.0,,1370.0,,,,0.0108926715,,,,,,,
South Africa,ZAF,1983.0,-8.0,,4.8,,,,,,,,25761.0,,,14.4,,,,26660000.0,,1589.0,,,,0.0108926715,,,,,,,
South Africa,ZAF,1984.0,-30.0,,5.4,,,,,,,,30117.0,,,10.3,,,,27227000.0,,1679.0,,,,0.014098656,,,,,,,
South Africa,ZAF,1985.0,5.0,,6.1,,,,,,,,34110.0,,,13.3,,,,33530000.0,,2370.0,,,,0.011188638,,,,,,,
South Africa,ZAF,1986.0,-56.0,,7.4,,,,,,,,39079.0,,,20.7,,,,28400000.0,,2814.0,,,,0.013570997,,,,,,,
South Africa,ZAF,1987.0,-448.0,,8.6,,,,,,,,46683.0,,,16.1,,,,29106000.0,,2801.0,,,,0.01775549,,,,,,,
South Africa,ZAF,1988.0,-310.0,,9.8,,,,,,,,55468.0,,,14.2,,,,29809000.0,,3367.0,,,,0.016617911,,,,,,,
South Africa,ZAF,1989.0,277.0,,11.1,,,,,,,,67910.0,,,13.3,,,,30534000.0,,4977.0,,,,0.0108926715,,,,,,,
South Africa,ZAF,1990.0,2928.0,,12.8,,,,,,,,81022.0,,,15.1,,,,37450000.0,,7517.0,,,,0.0108926715,,,,,,,
South Africa,ZAF,1991.0,1686.0,,14.7,,,,,,,,92606.0,,,14.3,,,,38012000.0,,7353.0,,,,0.0108926715,,,,,,,
South Africa,ZAF,1992.0,238.0,,17.0,,,,,,,,115077.0,,,15.8,,,,38819000.0,,7596.0,,,,0.0108926715,,,,,,,
South Africa,ZAF,1993.0,-184.0,,18.7,,,,,,,,140563.0,,,9.7,,,480994.46,39628000.0,2315155.79,7455.0,,,,0.01775549,29.22341350875434,,,1.5499139012952456,,,
South Africa,ZAF,1994.0,1642.0,,20.5,,,,,,3.2,,177199.0,,,9.9,,,545092.63,40436000.0,2389240.78,9202.0,,20.0,,0.011304547,32.508052805630484,,,1.6881534428377796,,,
South Africa,ZAF,1995.0,2525.0,,22.5,,,,,,3.1,,238043.0,,,9.6,,,622900.83,41150000.0,2463307.24,11063.0,,17.0,,0.0108926715,38.21523243113996,,,1.776045153126542,,,
South Africa,ZAF,1996.0,3718.0,,24.0,,,,,,4.3,,274941.0,,,6.9,,,701803.91,40580000.0,2569229.45,14054.0,,19.0,,0.014859925,39.176327757991544,,,2.002553676282596,,,
South Africa,ZAF,1997.0,426.0,,26.2,,,,,,2.6,,305864.0,,,9.4,,,778644.47,41433000.0,2636029.42,14117.0,,21.0,,0.0118955625,39.28159921305291,,,1.8130225724199904,,,
South Africa,ZAF,1998.0,2203.0,,27.8,,,,,,0.5,,333564.0,,,5.6,,,845733.39,42130000.0,2649209.57,14568.0,,25.0,,0.0136432545,39.44079824021137,,,1.7225286564599276,,,
South Africa,ZAF,1999.0,1492.0,,30.2,,,,,,2.4,,359292.0,,,8.9,,,925690.43,43050000.0,2712790.6,15775.0,,23.0,,0.011943254,38.81340763131795,,,1.7041334217963124,,,
South Africa,ZAF,2000.0,1937.0,,31.1,,,,,,4.2,,375842.0,,,2.6,,,1053138.03,43696000.0,2826727.8,15750.0,,27.0,,0.014446952,35.68781957290062,,,1.4955304576741948,,,
South Africa,ZAF,2001.0,3000.0,,33.3,,,,,,2.7,,402298.0,,,7.1,,,1165940.57,44552000.0,2903049.45,19348.0,,25.0,,0.011433697,34.504160019065125,,,1.6594327788079284,,,
South Africa,ZAF,2002.0,3634.0,,34.9,,,,,,3.7,,433621.0,,,5.0,10.5,,1360679.28,46330000.0,3010473.15,21103.0,,28.0,,0.01635762,31.86797994013696,,,1.5509165392744129,,,
South Africa,ZAF,2003.0,-3079.0,,38.9,,,,,,2.95,,432986.0,,,11.6,13.5,,1490399.02,46776000.0,3099254.27,19333.0,,29.0,,0.01561526,29.05168308551357,,,1.2971693982997923,,,
South Africa,ZAF,2004.0,163.0,,39.0,,,,,,4.55,,473724.0,,,0.2,8.0,,1652434.1,47277000.0,3240411.67,23010.0,,26.0,,0.016660098,28.66825369919442,,,1.3924912345974947,,,
South Africa,ZAF,2005.0,-1259.0,,40.2,22994.0,11701.0,,,,5.28,,514821.0,8585.0,,3.0,7.5,,1837001.38,47810000.0,3411409.88,26833.0,354378.0,24.0,,0.012837148,28.025074210886004,,,1.4606956909308366,19.291112345272165,1320.6797599970184,
South Africa,ZAF,2006.0,855.0,71817.28,41.7,27701.0,12777.0,,,,5.6,,546203.0,9921.0,,4.0,7.0,,2057593.91,48368000.0,3602578.68,30578.0,416607.0,23.0,,0.013695653,26.5457142609836,,,1.4861047095536943,20.247289709367386,1362.4403165674669,
South Africa,ZAF,2007.0,-5939.0,92131.66,44.2,26052.0,14567.0,,,,5.36,,581815.0,11484.0,,6.0,9.0,,2346649.86,48974000.0,3795693.98,32855.0,494880.0,24.0,,0.012396941,24.793430409767225,,,1.4000810500122929,21.088787400093853,1506.25475574494,
South Africa,ZAF,2008.0,-1443.0,124795.87,48.6,27826.0,16612.0,,,,3.19,,582862.0,12995.0,,9.3,11.0,18808476.85,2611630.83,49628000.0,3916816.24,38451.0,572559.0,23.0,,0.013639613,22.317932278353446,,,1.4722984412004356,21.923427822300596,1489.061402824374,
South Africa,ZAF,2009.0,-25523.0,181214.54,52.7,30694.0,20040.0,,,,-1.54,,637208.0,15817.0,,8.1,11.5,18981813.71,2794228.41,50337000.0,3856572.11,39544.0,627670.0,23.0,,0.013696842,22.804434945960626,,,1.4152028466420181,22.463088477437676,1587.269876593162,
South Africa,ZAF,2010.0,-18234.0,177096.21,55.8,31895.0,21639.0,,,,3.04,,767164.0,21001.0,,6.2,7.0,18409669.98,3055613.2,51096000.0,3973801.6,39672.0,598481.0,25.0,,0.025008779,25.10671180501511,,,1.298331870015485,19.586281404989347,1508.572796934866,
South Africa,ZAF,2011.0,-13176.0,181027.65,57.8,30601.0,29834.0,,,,3.17,,965714.0,24488.0,,3.7,5.5,18500630.42,3327047.01,51889000.0,4099713.74,48713.0,673928.0,25.0,,0.023510331,29.026160348723177,,,1.464151238428098,20.256040806589027,1383.4664258000946,
South Africa,ZAF,2012.0,-25569.0,202842.48,61.4,34659.0,42053.0,,61697.0,,2.4,,1173064.0,29339.0,67424.0,6.3,5.5,19052836.2,3566385.04,52699000.0,4197952.41,50555.0,742576.0,25.0,,0.018774461,32.892242055838146,,,1.4175418367053267,20.821531934196315,1468.8477895361486,
South Africa,ZAF,2013.0,-30941.0,224793.04,64.8,38046.0,47607.0,,53277.0,,2.49,,1349556.0,31966.0,77804.0,5.4,5.0,19420327.46,3868630.21,53524000.0,4302291.18,47302.0,813671.0,25.0,199715.0,0.017988918,34.88459549614074,,,1.2227066799439588,21.032534924034522,1720.161938184432,
South Africa,ZAF,2014.0,-27964.0,252397.69,68.5,40279.0,52511.0,,77783.0,,1.41,,1552675.0,35038.0,94716.0,5.8,5.5,20121757.52,4133873.02,54369000.0,4363118.11,54738.0,899888.0,25.0,221290.15,0.017988918,37.55981358130831,,,1.3241335603482083,21.76864155348439,1643.9913771054844,
South Africa,ZAF,2015.0,-34521.0,265181.82,71.6,42598.0,57643.0,,67063.0,,1.32,,1788152.0,39045.0,91282.0,4.4,5.75,20994119.45,4420792.53,55204000.0,4420792.52,56021.0,986295.0,26.0,233488.52,0.017988918,40.44867493476333,,,1.2672162201649395,22.310366146044856,1760.5808536084685,
South Africa,ZAF,2016.0,-29264.0,283274.15,76.0,44896.0,63829.0,,69665.0,,0.66,,2019267.0,42452.0,89168.0,6.2,6.75,21397775.97,4759554.55,56020000.0,4450171.0,68229.0,1069983.0,27.0,254811.0,0.017988918,42.4255458948359,,,1.4335165041863005,22.48073824471662,1568.2231895528296,
South Africa,ZAF,2017.0,-32861.0,271943.7,81.2,46900.0,71699.0,,80213.0,,1.16,,2229662.0,44856.0,91412.0,6.6,7.0,22426362.51,5078189.93,56840000.0,4501701.62,65963.0,1144081.0,28.0,268477.33,0.019107608,43.90662875423409,,,1.298947083690507,22.52930701235115,1734.4283916741206,
South Africa,ZAF,2018.0,-49871.0,249757.86,84.7,46792.0,76119.0,,80855.0,,1.56,,2520112.0,49378.0,107978.0,4.4,6.75,22357924.51,5363190.43,57673000.0,4571783.38,74190.0,1216464.0,27.0,299685.71,0.022906948,46.98904566027129,,,1.383318399156675,22.681723050434368,1639.6603315810758,
South Africa,ZAF,2019.0,-64891.0,230151.28,88.0,47305.0,97208.0,,88639.0,,0.26,,2746860.0,53911.0,101705.0,4.0,6.75,22492221.54,5625206.55,58533000.0,4583667.07,75792.0,1287690.0,28.0,310891.67,0.019366505,48.831273582300724,,,1.3473638581324627,22.891426093500513,1698.978784040532,
South Africa,ZAF,2020.0,-50293.0,204324.85,91.8,51495.0,113700.0,,100890.0,,-6.17,,3194883.0,58417.0,103611.0,4.5,6.25,23452204.37,5562760.34,59353000.0,4300904.42,91008.0,1355766.0,30.0,304332.37,0.019505681,57.43341083790067,,,1.636022306148821,24.37218066453677,1489.721782700422,
South Africa,ZAF,2021.0,-110002.0,199810.35,94.8,50841.0,117221.0,,110113.0,,4.96,,3897788.0,66074.0,97691.0,3.2,3.5,22237262.29,6220151.64,59965000.0,4514015.64,84285.0,1249711.0,33.0,339277.03,0.023052584,62.66387422027544,,,1.3550312738034793,20.091326905335706,1482.7205315299284,
South Africa,ZAF,2022.0,-61498.0,209916.09,100.2,52329.0,125304.0,,130124.0,,1.91,,4228699.0,73452.0,126571.0,5.7,4.0,22776000.51,6655523.78,60605000.0,4600300.14,105096.0,1563754.0,35.0,356148.66,0.018224092,63.5366823075193,,,1.579079325293914,23.495581289922157,1487.9291314607597,
South Africa,ZAF,2023.0,-106827.0,232707.41,107.4,56554.0,139518.0,,139355.0,,0.7,,4753830.0,71514.0,162410.0,6.9,7.25,24125027.79,7023994.46,62028000.0,4632432.56,114088.0,1686697.0,33.0,,0.023061575,67.67986545365243,,,1.6242609621876043,24.013358917142426,1478.4175373395974,
South Africa,ZAF,2024.0,-68617.0,,113.2,,,,143989.0,,0.6,,5187768.0,,153678.0,5.3,8.25,24970638.1,7336242.0,63016000.0,4659294.0,115521.0,,33.0,,0.025967171,70.71424306886279,,,1.5746617955078364,,,
South Africa,ZAF,2025.0,-70273.0,,99.3,,,,148967.0,,,,5624092.0,,165387.0,3.2,7.75,25014944.26,,,,121294.0,,33.0,,0.018285796,,,,,,,
Tanzania,TZA,1997.0,,,,,,,,,,,,,1948.2,,,,,,,,,,,0.015000209,,,,,,,
Tanzania,TZA,1998.0,,,,,,,,,,,,,2337.48,,,,,,,,,,,0.015000209,,,,,,,
Tanzania,TZA,1999.0,,,,,,,1201.75,,,,,,2210.4,,,,,,,,,,,0.015000209,,,,,,,
Tanzania,TZA,2000.0,,,,,,,1360.96,,,,,,2049.98,,,,,,,,,,,0.015000209,,,,,,,
Tanzania,TZA,2001.0,,,,,,,1766.7,,,,,,2209.69,,,,,,,,,,,0.015000209,,,,,,,
Tanzania,TZA,2002.0,,,,,,,1899.7,,4.4,,,,2143.86,,,,,,,,,,,0.015000209,,,,,,,
Tanzania,TZA,2003.0,,,,,,,2168.61,,5.8,,,,2659.16,,,,,,,,,,,0.015000209,,,,,,,
Tanzania,TZA,2004.0,,,,,,,2615.27,,7.8,,,,3457.56,,,,,,,,,,,0.013422226,,,,,,,
Tanzania,TZA,2005.0,,,,,,,2948.27,,5.7,,,,4204.89,,,,19112830.0,,23582244.0,,,,,0.015231279,,,,,,,
Tanzania,TZA,2006.0,,,,,,,3271.38,,3.3,,,,5113.44,,,,23298435.0,,24681311.0,,,,,0.012946025,,,,,,,
Tanzania,TZA,2007.0,,,,,,,3899.87,,10.9,,,,6274.32,,,,26770432.0,,26770432.0,,,,,0.015979623,,,,,,,
Tanzania,TZA,2008.0,,,,,,,5110.77,,3.8,,,,8674.17,,,,32764940.0,,28260633.0,,,,,0.012946025,,,,,,,
Tanzania,TZA,2009.0,,,,,,,4713.84,,6.8,,,,7556.1,,3.7,,37726824.0,,29781719.0,,,,,0.015979623,,,,,,,
Tanzania,TZA,2010.0,-3512.2,2611.3,,,,8173.7,5805.99,,5.0,,,,9054.39,,7.6,,43836018.0,,31675504.0,4661.5,4427.8,,1488.4,0.013581742,,-3512.2,-0.008012132853855474,0.010633949461376715,0.010100826220118809,94.98659229861633,0.018646082315232192
Tanzania,TZA,2011.0,-3861.4,2749.0,,,,9439.4,6733.29,,7.9,,,,12035.57,,7.6,,52762581.0,,34179297.0,5736.3,5293.3,,1632.9,0.015280505,,-3703.0999999999995,-0.007018420876719431,0.010871909393515075,0.010032299215991728,92.27725188710492,0.017890330270234504
Tanzania,TZA,2012.0,-3543.1,3774.7,,,,10764.5,7907.47,,7.1,,,,12678.02,,12.0,,61434214.0,,35936459.0,7221.4,6480.5,,2072.6,0.012953149,,-3543.1000000000004,-0.005767307448582316,0.011754687705453511,0.01054868220500062,89.74021657850278,0.017521995154035828
Tanzania,TZA,2013.0,-5100.4,4499.7,,,,13543.0,7773.89,,4.5,,,,13517.6,,12.0,,70953227.0,,38546546.0,8442.6,7730.0,,2374.9,0.022402748,,-5100.4,-0.007188397505866787,0.011898824559452384,0.0108945009646989,91.55947220050695,0.01908722206531917
Tanzania,TZA,2014.0,-3775.7,3926.0,,,,13958.2,8056.78,,8.5,,,,13566.07,,12.0,,82603388.0,,88874111.0,10182.5,9294.4,,2647.7,0.025734628,,-3775.7000000000007,-0.0045708778918365925,0.012326976225236668,0.011251838726033851,91.27817333660691,0.01689785411707326
Tanzania,TZA,2015.0,-4006.0,3710.2,94.5,,,14603.7,7752.96,5.0,2.9,,,,10561.04,4.0,12.0,,94349316.0,,94349316.0,10957.8,9891.7,,3031.8,0.022873925,,-3645.9000000000015,-0.00386425694914418,0.011614074658474471,0.010484124760374523,90.27085728887187,0.015478331607618651
Tanzania,TZA,2016.0,-3711.6,4339.6,100.7,,,17759.6,8023.72,10.3,9.7,,,,8958.43,6.5,12.0,,108362324.0,,100828393.0,14048.0,12411.0,,3553.6,0.029489022,,-3711.5999999999985,-0.0034251757095944144,0.012963915391847816,0.01145324273407056,88.34709567198178,0.01638909110144223
Tanzania,TZA,2017.0,-2258.9,7272.8,105.9,,,18898.7,7932.56,8.2,4.9,,,,9294.4,5.2,12.0,,118742133.0,,107611391.0,16639.8,14055.2,,3979.5,0.030096076,,-2258.9000000000015,-0.0019023576071351199,0.014013391522956723,0.01183674206020874,84.46736138655514,0.015915749130091847
Tanzania,TZA,2018.0,-2523.2,7615.8,110.1,,,20468.1,7917.14,6.7,7.5,,,,10445.41,4.0,12.0,,123997772.0,,115174468.0,17944.9,15191.4,,4478.9,0.030560263,,-2523.199999999997,-0.0020348752717911714,0.014471953576714268,0.012251349161338158,84.65580749962383,0.016506828848505437
Tanzania,TZA,2019.0,-3771.1,8493.8,113.4,,,22300.6,9284.74,2.3,6.5,,,,10403.61,3.0,12.0,,134540194.0,,123139239.0,18529.6,15511.3,,4781.6,0.029138284,,-3771.0,-0.002802879859085085,0.013772538487643328,0.011529119691918981,83.71092738105517,0.01657541834672841
Tanzania,TZA,2020.0,-2440.0,9309.0,98.1,,,23510.0,8245.1,6.4,5.2,,,,9150.72,3.7,12.0,,145384353.0,,128723538.0,21070.0,17623.0,,5184.0,0.025171373,,-2440.0,-0.0016783099072566632,0.01449261874831881,0.012121662088354171,83.64024679639299,0.016170928655575473
Tanzania,TZA,2021.0,-5991.0,11702.0,101.5,,,26585.0,9508.61,,4.5,,,,11610.39,3.5,12.0,,156167137.0,,134951513.0,20595.0,17624.0,,5218.0,0.02732695,,-5990.0,-0.0038356341257636045,0.013187793793005246,0.011285344880209977,85.57416848749696,0.017023427918768853
Tanzania,TZA,2022.0,-7420.0,15817.0,105.6,,,31816.0,11586.86,6.1,6.0,,,,16674.12,4.0,12.0,,170820032.0,,141247193.0,24396.0,20931.0,,6298.0,0.031425785,,-7420.0,-0.004343752845099572,0.014281697359710131,0.01225324673864948,85.79685194294146,0.018625450204809702
Tanzania,TZA,2023.0,-9880.0,15682.0,110.8,,,36157.0,13560.87,9.9,5.0,,,,16124.8,4.9,12.0,,188788052.0,,148399757.0,26278.0,21411.0,,7067.0,0.027755953,,-9879.0,-0.005232852341736118,0.013919313071782742,0.011341289754925803,81.47880356191492,0.01915216541351886
Tanzania,TZA,2024.0,,,114.1,,,,9121.6,1.5,5.6,,,,16887.8,3.0,5.5,,50778146.0,,38730692.0,2425109.47,1949346.07,,,0.029796472,,,,4.775892113114962,3.83894691625803,80.38177633276075,
Tanzania,TZA,2025.0,,,117.57,,,,,5.3,,,,,,3.1,6.0,,,,,,,,,0.024333887,,,,,,,
Togo,TGO,1965.0,,,,,,,,,,,,,,,,,43.5,,625.21,,,,,0.22318648,,,,,,,
Togo,TGO,1966.0,,,,,,,,,,,,,,,,,53.1,,683.75,,4.6,,,0.22318648,,,,,8.662900188323915,,
Togo,TGO,1967.0,,,,,,,,,,,,,,,,,57.0,,721.06,,5.1,,,0.22318648,,,,,8.947368421052632,,
Togo,TGO,1968.0,,,,,,,,,,,,,,,,,59.9,,757.72,,5.4,,,0.22318648,,,,,9.015025041736228,,
Togo,TGO,1969.0,,,,,,,,,,,,,,,,,69.6,,839.41,,6.5,,,0.22318648,,,,,9.339080459770116,,
Togo,TGO,1970.0,,,,,,,,,,,11.0,,,,,,73.7,2197383.0,860.64,,8.9,,,0.22318648,14.925373134328357,,,,12.075983717774763,,
Togo,TGO,1971.0,,,,,,,,,,,13.02,,,,,,81.9,2267211.0,860.64,,10.4,,,0.22318648,15.897435897435896,,,,12.698412698412698,,
Togo,TGO,1972.0,,,,,,,,,,,11.86,,,,,,87.6,2330704.0,926.24,,11.7,,,0.22318648,13.538812785388126,,,,13.356164383561644,,
Togo,TGO,1973.0,,,,,,,,,,,15.51,,,,,,90.4,2390909.0,962.26,,11.0,,,0.22318648,17.1570796460177,,,,12.168141592920353,,
Togo,TGO,1974.0,,,,,,,51.77,,,,30.52,,-23.6,,,,130.7,2450335.0,1008.58,,15.2,,,0.22318648,23.351185921958688,,,,11.629686304514154,,
Togo,TGO,1975.0,,,,,,,30.21,,,,35.97,,-45.33,,,,128.3,2509713.0,1033.02,,26.2,,,0.22318648,28.03585346843336,,,,20.42088854247856,,
Togo,TGO,1976.0,,,,,,,37.96,,,,57.88,,-43.16,,,,136.3,2569671.0,1011.79,,32.3,,,0.31140375,42.46515040352164,,,,23.69772560528246,,
Togo,TGO,1977.0,,,,,,,48.96,,,,106.7,,-62.09,,,,168.8,2630626.0,1082.55,,40.7,,,12.313239,63.21090047393365,,,,24.11137440758294,,
Togo,TGO,1978.0,,,,,,,59.11,,,,185.07,,-92.72,,,,188.8,2693400.0,1202.19,,49.6,,,98.54376,98.02436440677965,,,,26.271186440677962,,
